offer_accepted,reward,mailer_type,income_level,bank_accounts_open,overdraft_protection,credit_rating,credit_cards_held,homes_owned,household_size,own_your_home,average_balance,q1_balance,q2_balance,q3_balance,q4_balance
No,Cash Back,Letter,Low,1,No,Low,1,2,3,No,961.25,992.0,922.0,986.0,945.0
No,Cash Back,Letter,Low,1,No,Low,1,1,4,No,1188.25,567.0,1180.0,1698.0,1308.0
No,Air Miles,Postcard,High,2,Yes,Medium,3,1,2,No,1329.0,1382.0,1093.0,2020.0,821.0
No,Points,Letter,Medium,2,No,Low,2,1,4,Yes,1013.0,1219.0,1700.0,957.0,176.0
No,Air Miles,Letter,Low,1,Yes,Medium,1,1,5,Yes,760.25,741.0,591.0,852.0,857.0
No,Points,Letter,Medium,1,No,Low,4,1,5,Yes,612.5,547.0,720.0,575.0,608.0
No,Cash Back,Letter,Medium,2,No,Low,1,1,3,No,943.25,1727.0,1357.0,501.0,188.0
No,Points,Postcard,Medium,2,No,Low,2,1,6,No,193.25,183.0,359.0,139.0,92.0
No,Points,Postcard,Medium,2,No,Medium,2,1,4,Yes,677.5,561.0,793.0,633.0,723.0
No,Air Miles,Postcard,Low,1,Yes,High,2,1,3,Yes,1330.75,979.0,1228.0,1100.0,2016.0
Yes,Points,Letter,Low,2,No,Low,1,1,5,Yes,949.75,262.0,819.0,2105.0,613.0
No,Cash Back,Postcard,Medium,1,No,Medium,1,1,3,Yes,983.5,366.0,1154.0,1413.0,1001.0
No,Points,Postcard,Medium,2,No,High,2,2,3,Yes,758.0,864.0,628.0,643.0,897.0
No,Points,Letter,Low,1,No,Low,4,1,5,Yes,982.25,490.0,460.0,1110.0,1869.0
No,Cash Back,Postcard,High,2,No,Low,2,1,3,No,838.25,700.0,759.0,962.0,932.0
No,Air Miles,Postcard,Medium,1,No,Low,2,1,3,No,1237.5,447.0,1370.0,1541.0,1592.0
No,Cash Back,Letter,Low,1,No,Medium,1,1,5,Yes,1153.75,703.0,955.0,1222.0,1735.0
No,Air Miles,Letter,Low,1,No,Low,2,1,2,Yes,977.0,1541.0,1186.0,837.0,344.0
No,Cash Back,Postcard,High,1,No,Medium,3,1,4,No,1087.5,1849.0,1078.0,518.0,905.0
No,Air Miles,Letter,High,2,No,High,2,1,1,Yes,935.0,614.0,900.0,1708.0,518.0
No,Air Miles,Letter,Medium,1,No,Medium,2,1,2,No,695.25,446.0,413.0,1028.0,894.0
No,Air Miles,Letter,Medium,1,No,Low,2,1,4,Yes,1013.0,13.0,1171.0,2249.0,619.0
No,Air Miles,Letter,High,1,No,Medium,1,2,2,Yes,1058.75,286.0,1243.0,1845.0,861.0
No,Points,Letter,Medium,1,No,Medium,2,1,4,No,910.25,1611.0,1163.0,590.0,277.0
No,Points,Letter,Medium,1,No,Low,2,1,3,Yes,1251.0,496.0,1248.0,1925.0,1335.0
Yes,Air Miles,Postcard,Medium,1,No,Low,2,1,1,No,987.75,1643.0,1200.0,825.0,283.0
No,Air Miles,Postcard,Medium,1,No,High,1,2,2,Yes,1123.25,936.0,598.0,1515.0,1444.0
No,Cash Back,Letter,Medium,3,No,Low,1,1,4,Yes,975.25,697.0,480.0,1376.0,1348.0
No,Points,Postcard,Low,1,No,Low,2,1,3,Yes,1133.25,1388.0,960.0,1378.0,807.0
No,Points,Postcard,High,1,No,Low,2,1,2,Yes,1332.0,874.0,1176.0,1111.0,2167.0
No,Air Miles,Postcard,Medium,2,No,High,1,1,4,No,976.25,1721.0,1491.0,509.0,184.0
No,Cash Back,Postcard,High,1,Yes,Medium,4,1,4,Yes,1076.25,376.0,629.0,1488.0,1812.0
No,Cash Back,Postcard,Medium,1,No,High,3,1,2,Yes,297.25,402.0,125.0,323.0,339.0
No,Air Miles,Letter,Medium,2,No,Low,2,1,5,Yes,244.75,231.0,132.0,320.0,296.0
No,Cash Back,Postcard,High,1,No,High,3,1,5,Yes,1017.75,947.0,1355.0,1231.0,538.0
No,Cash Back,Postcard,Low,1,No,Low,4,1,4,No,1380.25,1024.0,1189.0,1181.0,2127.0
No,Air Miles,Postcard,High,1,No,Low,2,1,5,No,1141.25,1908.0,1470.0,698.0,489.0
No,Air Miles,Postcard,Medium,1,No,High,2,2,3,No,934.75,1543.0,1219.0,868.0,109.0
No,Cash Back,Postcard,Medium,3,Yes,Medium,2,1,2,Yes,682.5,758.0,655.0,815.0,502.0
No,Points,Postcard,Low,1,No,Low,2,1,4,Yes,839.75,1538.0,1006.0,557.0,258.0
No,Cash Back,Letter,Medium,3,No,High,3,2,3,No,1188.25,967.0,1570.0,1254.0,962.0
No,Points,Postcard,Medium,2,Yes,High,1,1,3,No,1027.25,1542.0,1419.0,923.0,225.0
No,Points,Postcard,Medium,1,No,Low,2,1,5,Yes,1017.0,129.0,1201.0,1764.0,974.0
No,Air Miles,Postcard,Low,2,No,High,2,2,5,Yes,1229.75,314.0,1488.0,2121.0,996.0
No,Points,Letter,Medium,1,No,Medium,1,1,4,Yes,719.0,602.0,534.0,948.0,792.0
Yes,Points,Postcard,Medium,2,No,Low,2,1,3,Yes,986.25,1727.0,951.0,627.0,640.0
No,Cash Back,Letter,Medium,1,No,High,4,1,4,Yes,1239.5,696.0,1166.0,1265.0,1831.0
No,Cash Back,Postcard,High,2,No,Medium,4,1,3,Yes,1045.75,1876.0,1246.0,952.0,109.0
No,Air Miles,Postcard,Medium,1,No,Medium,2,1,4,Yes,613.0,774.0,518.0,617.0,543.0
Yes,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,No,1051.0,579.0,832.0,1327.0,1466.0
No,Air Miles,Letter,Medium,1,No,Medium,1,1,4,Yes,1012.0,1988.0,1502.0,479.0,79.0
Yes,Air Miles,Postcard,Medium,1,No,High,2,2,6,Yes,1358.75,1414.0,1851.0,1315.0,855.0
No,Points,Letter,Medium,2,Yes,Medium,2,1,4,Yes,1053.5,408.0,943.0,1803.0,1060.0
No,Cash Back,Postcard,Low,1,No,High,1,1,4,No,830.0,770.0,998.0,775.0,777.0
No,Air Miles,Letter,Low,1,No,Medium,2,1,3,Yes,1043.0,101.0,1037.0,1749.0,1285.0
No,Air Miles,Letter,Medium,2,No,Medium,2,1,3,Yes,1035.0,7.0,1119.0,1863.0,1151.0
No,Air Miles,Letter,High,2,No,High,1,1,4,No,1823.25,1735.0,1727.0,1956.0,1875.0
No,Points,Letter,Medium,2,Yes,Medium,1,1,3,No,950.0,1778.0,1434.0,584.0,4.0
No,Cash Back,Postcard,Medium,2,Yes,Low,2,1,3,No,738.0,938.0,901.0,587.0,526.0
No,Cash Back,Postcard,Medium,1,Yes,High,2,1,4,Yes,1156.25,506.0,1575.0,1380.0,1164.0
No,Cash Back,Postcard,High,2,No,Medium,2,1,3,No,653.25,574.0,648.0,512.0,879.0
No,Air Miles,Letter,Medium,1,No,High,1,1,5,Yes,1092.0,659.0,1060.0,1835.0,814.0
No,Cash Back,Letter,Medium,1,No,Medium,4,1,2,Yes,1076.75,772.0,433.0,1233.0,1869.0
No,Points,Letter,High,1,No,Medium,2,1,4,Yes,1042.0,1909.0,1245.0,913.0,101.0
No,Points,Letter,Medium,3,Yes,Low,1,1,5,Yes,1008.25,1566.0,1433.0,995.0,39.0
No,Cash Back,Letter,Medium,3,No,High,1,1,3,Yes,1820.5,1692.0,1864.0,1782.0,1944.0
No,Air Miles,Postcard,Medium,1,No,High,1,1,2,Yes,1350.75,959.0,1028.0,2098.0,1318.0
No,Cash Back,Postcard,Medium,2,No,Medium,2,1,3,Yes,1198.0,594.0,1397.0,1898.0,903.0
No,Cash Back,Letter,Medium,1,No,Medium,1,1,2,No,1475.5,1849.0,1785.0,1277.0,991.0
No,Cash Back,Postcard,Low,1,No,Medium,3,1,3,Yes,1032.5,593.0,662.0,1466.0,1409.0
No,Points,Postcard,Medium,1,No,High,3,1,3,Yes,853.75,927.0,459.0,1298.0,731.0
No,Points,Postcard,High,1,No,Medium,1,1,3,Yes,968.75,770.0,645.0,981.0,1479.0
No,Air Miles,Postcard,Medium,1,No,High,2,1,4,No,1006.5,77.0,1261.0,1366.0,1322.0
No,Cash Back,Letter,Low,1,No,Medium,3,1,3,No,1072.75,1208.0,1208.0,1406.0,469.0
No,Points,Letter,Low,1,No,High,1,1,5,No,788.75,764.0,593.0,879.0,919.0
No,Cash Back,Postcard,High,2,Yes,Medium,1,1,3,No,1134.0,781.0,926.0,951.0,1878.0
No,Points,Letter,Medium,1,No,High,3,1,3,No,1148.5,1865.0,1470.0,958.0,301.0
No,Air Miles,Postcard,High,1,No,Medium,2,1,4,Yes,1318.75,1248.0,1168.0,2031.0,828.0
No,Points,Letter,Medium,1,No,Medium,2,1,5,Yes,1059.5,508.0,1032.0,1258.0,1440.0
No,Cash Back,Postcard,Low,1,Yes,Medium,2,1,5,No,1121.0,1870.0,1768.0,441.0,405.0
No,Cash Back,Postcard,Medium,1,No,Low,2,1,3,Yes,148.5,74.0,78.0,303.0,139.0
No,Cash Back,Postcard,Medium,1,No,High,3,2,2,No,1681.5,1625.0,1773.0,1674.0,1654.0
No,Cash Back,Postcard,Low,1,No,Medium,2,2,2,Yes,666.0,791.0,696.0,518.0,659.0
No,Cash Back,Postcard,Medium,1,No,Medium,3,2,4,Yes,968.25,486.0,556.0,817.0,2014.0
No,Points,Letter,Low,2,No,Medium,2,1,1,No,282.75,15.0,454.0,332.0,330.0
No,Cash Back,Letter,Medium,1,No,Medium,2,1,2,Yes,2738.5,2453.0,3240.0,3016.0,2245.0
No,Cash Back,Letter,Medium,1,No,Medium,3,1,6,Yes,1052.75,1674.0,1212.0,548.0,777.0
No,Points,Letter,Low,1,No,Medium,2,1,4,No,340.5,465.0,160.0,295.0,442.0
Yes,Points,Letter,Low,1,No,Medium,3,1,3,Yes,926.0,170.0,1028.0,1081.0,1425.0
No,Cash Back,Letter,High,2,No,Medium,1,1,5,Yes,970.25,2200.0,869.0,616.0,196.0
No,Air Miles,Postcard,Low,1,No,Medium,2,1,3,Yes,249.25,157.0,151.0,497.0,192.0
No,Cash Back,Postcard,High,1,No,Medium,3,2,1,No,998.75,1215.0,1298.0,662.0,820.0
No,Cash Back,Letter,High,2,No,Medium,4,1,4,Yes,1719.75,1669.0,1917.0,1673.0,1620.0
No,Cash Back,Postcard,Medium,2,Yes,Low,1,1,4,No,226.5,7.0,301.0,321.0,277.0
No,Cash Back,Postcard,Medium,1,No,Low,1,1,5,Yes,1104.25,1282.0,1876.0,852.0,407.0
No,Cash Back,Postcard,High,1,No,Low,3,1,4,Yes,193.0,198.0,396.0,34.0,144.0
No,Cash Back,Letter,Low,1,No,Low,3,2,2,Yes,1100.5,814.0,1304.0,880.0,1404.0
No,Points,Letter,Medium,1,Yes,Medium,2,1,4,No,1127.5,1886.0,1399.0,944.0,281.0
No,Cash Back,Letter,Low,1,No,Low,3,1,4,Yes,693.75,551.0,907.0,660.0,657.0
No,Points,Letter,Medium,1,No,High,1,1,4,Yes,985.75,1508.0,1438.0,744.0,253.0
No,Air Miles,Postcard,Medium,1,No,Low,2,1,5,Yes,951.25,1604.0,1163.0,656.0,382.0
No,Cash Back,Postcard,Medium,1,No,High,3,1,3,Yes,706.25,717.0,699.0,543.0,866.0
No,Cash Back,Postcard,Medium,2,No,Medium,2,1,2,Yes,876.0,259.0,833.0,951.0,1461.0
No,Air Miles,Postcard,Medium,1,Yes,Low,1,1,2,Yes,1188.75,638.0,1258.0,1836.0,1023.0
No,Cash Back,Letter,Low,1,Yes,High,2,1,3,No,1380.0,938.0,1349.0,1855.0,1378.0
No,Air Miles,Letter,Low,1,No,Low,2,2,3,Yes,1114.75,311.0,1110.0,1667.0,1371.0
Yes,Cash Back,Postcard,Medium,1,Yes,Low,2,2,3,Yes,831.5,308.0,950.0,810.0,1258.0
No,Cash Back,Letter,Medium,1,No,High,1,2,4,Yes,1054.25,1594.0,1361.0,805.0,457.0
No,Air Miles,Letter,Medium,2,No,High,2,1,4,Yes,1105.5,82.0,700.0,1596.0,2044.0
No,Points,Letter,Medium,1,No,High,2,1,4,No,190.75,34.0,102.0,398.0,229.0
No,Air Miles,Letter,High,1,No,Medium,4,2,3,Yes,1187.5,666.0,811.0,1668.0,1605.0
No,Cash Back,Letter,High,2,No,High,1,1,3,No,1065.75,1603.0,1317.0,555.0,788.0
No,Air Miles,Postcard,Low,1,No,Medium,3,1,2,Yes,383.25,355.0,351.0,385.0,442.0
No,Air Miles,Postcard,Medium,1,No,Low,2,1,3,Yes,856.75,993.0,740.0,936.0,758.0
No,Air Miles,Letter,Medium,1,No,Medium,2,1,4,No,1250.75,723.0,1410.0,1662.0,1208.0
No,Points,Postcard,Low,1,No,Low,1,1,3,Yes,1109.5,1859.0,1379.0,1122.0,78.0
No,Air Miles,Letter,High,1,Yes,Low,2,1,4,No,993.0,141.0,1535.0,1652.0,644.0
No,Air Miles,Postcard,Medium,1,No,Low,2,1,5,Yes,1107.0,612.0,1343.0,1812.0,661.0
No,Air Miles,Letter,High,2,No,High,1,1,4,Yes,886.25,89.0,780.0,1044.0,1632.0
No,Points,Letter,Medium,1,No,Low,1,1,5,Yes,924.5,1664.0,1009.0,535.0,490.0
No,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,No,923.0,1593.0,1452.0,639.0,8.0
No,Cash Back,Letter,High,2,Yes,Low,1,1,4,Yes,1142.5,45.0,1674.0,1947.0,904.0
No,Points,Letter,Medium,1,No,Medium,2,1,4,No,914.25,438.0,512.0,1271.0,1436.0
No,Air Miles,Postcard,Low,1,No,Medium,2,1,5,Yes,1104.5,1533.0,878.0,1311.0,696.0
No,Air Miles,Letter,Medium,2,No,Medium,3,1,4,No,183.0,162.0,310.0,122.0,138.0
No,Cash Back,Letter,Medium,2,No,Medium,1,1,2,No,1078.25,769.0,1168.0,857.0,1519.0
No,Points,Letter,Low,2,No,Low,1,1,2,Yes,1269.25,929.0,846.0,1940.0,1362.0
No,Cash Back,Letter,High,1,No,Low,1,1,5,No,806.75,843.0,614.0,798.0,972.0
No,Cash Back,Postcard,High,2,No,Medium,2,1,3,No,98.5,291.0,48.0,34.0,21.0
No,Points,Letter,Medium,1,No,Low,1,1,2,Yes,1201.0,282.0,1163.0,1268.0,2091.0
No,Air Miles,Letter,Low,1,No,High,2,1,3,Yes,1016.0,724.0,750.0,1265.0,1325.0
No,Points,Letter,Medium,2,No,High,2,1,4,Yes,1114.75,1686.0,1497.0,907.0,369.0
No,Points,Letter,Low,1,No,Low,2,1,5,Yes,1047.75,561.0,1397.0,1595.0,638.0
No,Air Miles,Postcard,Medium,1,Yes,Low,2,1,2,Yes,1320.0,886.0,1653.0,1257.0,1484.0
No,Air Miles,Letter,Low,2,No,Medium,2,1,5,Yes,254.0,315.0,71.0,429.0,201.0
Yes,Air Miles,Postcard,Medium,1,No,Low,2,1,1,Yes,1106.5,1817.0,967.0,974.0,668.0
No,Points,Postcard,Low,1,No,Low,2,1,4,No,1021.5,1618.0,1463.0,972.0,33.0
No,Air Miles,Letter,Medium,1,No,Low,3,2,2,No,715.0,797.0,647.0,634.0,782.0
No,Cash Back,Letter,Low,1,Yes,Medium,2,1,5,Yes,1332.25,1646.0,1321.0,1394.0,968.0
No,Points,Postcard,Medium,2,No,Low,2,2,2,No,904.5,1532.0,1054.0,578.0,454.0
No,Air Miles,Postcard,High,1,No,Medium,1,1,3,Yes,634.25,911.0,577.0,533.0,516.0
No,Cash Back,Postcard,Medium,1,No,High,1,1,3,Yes,1020.5,1339.0,1264.0,1008.0,471.0
No,Points,Postcard,Medium,2,No,High,1,1,3,No,1091.5,1956.0,1492.0,825.0,93.0
No,Points,Postcard,Low,2,No,Medium,1,1,5,No,1244.75,1745.0,1461.0,1160.0,613.0
No,Air Miles,Letter,Medium,1,No,High,2,1,5,Yes,1195.0,1424.0,1759.0,758.0,839.0
No,Points,Postcard,High,1,No,Medium,2,1,4,Yes,158.75,2.0,435.0,184.0,14.0
No,Air Miles,Postcard,Medium,1,No,Medium,1,1,3,Yes,1174.5,792.0,454.0,1676.0,1776.0
No,Air Miles,Postcard,Medium,1,No,High,1,1,3,Yes,1024.75,805.0,1835.0,885.0,574.0
No,Points,Letter,Medium,2,No,High,3,1,3,Yes,1087.25,1886.0,1137.0,1083.0,243.0
Yes,Air Miles,Letter,Medium,1,No,Low,1,2,6,Yes,1073.5,317.0,910.0,2073.0,994.0
No,Air Miles,Postcard,Medium,1,No,High,2,1,2,No,1127.25,1995.0,1308.0,761.0,445.0
No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,Yes,352.0,262.0,473.0,246.0,427.0
No,Air Miles,Letter,Medium,1,No,Medium,2,1,2,No,763.0,626.0,650.0,782.0,994.0
No,Air Miles,Letter,Medium,2,No,High,3,1,3,Yes,1367.75,2081.0,1781.0,716.0,893.0
No,Points,Letter,Medium,1,No,High,1,1,4,Yes,1055.0,736.0,1165.0,1763.0,556.0
No,Air Miles,Letter,Medium,2,No,High,2,2,2,No,1139.75,511.0,1036.0,1467.0,1545.0
No,Points,Postcard,Medium,1,No,Medium,1,1,3,No,968.75,1930.0,1075.0,622.0,248.0
No,Points,Letter,Low,1,No,High,2,2,3,Yes,1001.0,1690.0,1218.0,670.0,426.0
No,Air Miles,Postcard,Medium,1,No,High,2,1,5,No,227.0,277.0,282.0,5.0,344.0
No,Cash Back,Letter,Medium,1,No,Medium,2,1,5,Yes,1216.0,346.0,986.0,1753.0,1779.0
No,Air Miles,Letter,Medium,1,No,Medium,3,1,4,No,1769.25,1882.0,1751.0,1865.0,1579.0
No,Cash Back,Postcard,Medium,1,No,Low,1,1,3,No,950.75,1653.0,1058.0,833.0,259.0
No,Points,Postcard,Medium,1,Yes,Low,2,1,4,No,1418.25,1315.0,500.0,2058.0,1800.0
Yes,Air Miles,Letter,Low,1,No,Low,2,1,4,Yes,939.0,1253.0,980.0,725.0,798.0
No,Cash Back,Postcard,High,1,No,High,2,1,5,Yes,901.0,88.0,1765.0,1247.0,504.0
No,Cash Back,Letter,Low,1,No,Medium,1,1,2,Yes,1175.5,1267.0,898.0,857.0,1680.0
No,Points,Postcard,Medium,1,No,Low,2,1,3,Yes,985.25,403.0,1487.0,1588.0,463.0
No,Cash Back,Letter,High,1,No,Medium,2,1,3,No,783.0,556.0,902.0,1215.0,459.0
No,Air Miles,Letter,Low,1,No,High,1,1,3,No,1137.25,645.0,892.0,876.0,2136.0
No,Cash Back,Postcard,High,1,No,High,3,1,4,No,192.75,107.0,176.0,417.0,71.0
No,Points,Letter,Medium,2,No,Medium,1,1,3,Yes,898.25,414.0,811.0,1290.0,1078.0
No,Cash Back,Postcard,Low,2,No,Low,2,1,4,Yes,1208.25,889.0,666.0,1279.0,1999.0
No,Air Miles,Letter,Medium,1,No,Low,2,1,4,Yes,770.75,765.0,975.0,833.0,510.0
No,Air Miles,Letter,Low,1,Yes,Low,4,1,2,No,1063.5,1631.0,985.0,793.0,845.0
No,Points,Letter,Medium,1,No,Low,2,1,4,Yes,1314.5,2176.0,982.0,1157.0,943.0
No,Cash Back,Letter,Low,1,No,Medium,2,2,6,Yes,1192.25,648.0,1241.0,1746.0,1134.0
No,Points,Letter,Medium,1,No,High,1,1,3,No,962.5,1567.0,1059.0,856.0,368.0
No,Cash Back,Postcard,Low,1,No,Medium,2,1,4,Yes,1138.25,344.0,1339.0,899.0,1971.0
No,Cash Back,Letter,High,2,No,Medium,3,1,2,Yes,234.0,458.0,406.0,12.0,60.0
No,Points,Letter,Low,2,No,Medium,2,1,4,Yes,196.25,267.0,229.0,287.0,2.0
No,Points,Postcard,High,1,Yes,Low,2,1,4,No,937.75,370.0,1093.0,1754.0,534.0
No,Air Miles,Letter,Low,1,No,Medium,1,1,5,No,1010.5,1015.0,685.0,1031.0,1311.0
No,Cash Back,Letter,Medium,1,No,Low,1,1,2,Yes,936.25,1550.0,1409.0,538.0,248.0
No,Air Miles,Letter,High,1,No,High,3,1,5,Yes,1106.75,631.0,1278.0,930.0,1588.0
No,Points,Letter,Medium,2,No,Low,2,1,2,Yes,1060.25,112.0,1654.0,1951.0,524.0
No,Points,Postcard,Medium,1,No,High,1,1,4,Yes,819.25,928.0,733.0,815.0,801.0
No,Air Miles,Letter,Medium,1,No,High,2,1,3,No,966.75,160.0,1627.0,1429.0,651.0
No,Cash Back,Postcard,Low,1,No,Low,1,1,2,Yes,1076.0,1895.0,1234.0,975.0,200.0
No,Cash Back,Letter,Medium,1,No,Medium,2,1,4,No,1133.0,784.0,828.0,1260.0,1660.0
No,Points,Postcard,High,1,No,High,1,1,1,Yes,723.5,537.0,648.0,849.0,860.0
No,Air Miles,Letter,Medium,1,Yes,Low,2,1,3,Yes,705.75,706.0,722.0,504.0,891.0
No,Air Miles,Postcard,Low,1,No,High,1,2,3,Yes,1783.0,1847.0,1600.0,1715.0,1970.0
Yes,Air Miles,Postcard,Low,3,No,Low,3,1,4,Yes,1312.0,265.0,1449.0,1689.0,1845.0
No,Points,Letter,High,1,Yes,High,3,1,5,Yes,681.0,768.0,520.0,909.0,527.0
No,Points,Postcard,Low,1,No,Medium,1,1,3,Yes,1211.0,776.0,1156.0,1960.0,952.0
No,Air Miles,Postcard,Medium,1,Yes,High,2,1,4,No,673.0,526.0,593.0,650.0,923.0
No,Cash Back,Postcard,Low,1,No,Medium,2,1,3,Yes,1401.75,789.0,1366.0,1734.0,1718.0
No,Points,Postcard,Medium,1,Yes,Medium,1,1,5,No,1188.75,585.0,1551.0,1558.0,1061.0
No,Cash Back,Letter,Medium,1,No,Medium,1,1,2,No,618.25,588.0,704.0,679.0,502.0
No,Points,Letter,Low,1,No,High,3,1,4,Yes,1177.5,502.0,1288.0,1531.0,1389.0
No,Cash Back,Postcard,Medium,1,No,High,2,1,3,Yes,1064.75,471.0,1242.0,838.0,1708.0
No,Air Miles,Postcard,Medium,2,Yes,Low,1,1,4,Yes,848.5,1237.0,1133.0,948.0,76.0
No,Cash Back,Letter,Medium,2,No,Low,2,1,3,Yes,205.5,108.0,155.0,291.0,268.0
No,Cash Back,Letter,Medium,1,No,High,4,1,5,No,1377.75,1046.0,1669.0,1968.0,828.0
No,Air Miles,Postcard,High,1,Yes,Medium,1,1,5,Yes,1113.5,502.0,549.0,1464.0,1939.0
No,Air Miles,Postcard,Medium,1,No,Medium,2,1,4,Yes,760.25,691.0,878.0,832.0,640.0
No,Cash Back,Letter,Low,1,No,Low,1,1,3,No,996.0,1969.0,1066.0,949.0,0.0
No,Cash Back,Postcard,Medium,2,No,High,2,1,4,Yes,1000.0,192.0,1205.0,816.0,1787.0
No,Cash Back,Postcard,Medium,2,No,High,1,1,4,No,1072.0,1768.0,1433.0,810.0,277.0
No,Cash Back,Postcard,High,1,No,High,1,1,4,Yes,808.25,1277.0,997.0,407.0,552.0
No,Cash Back,Postcard,Low,1,No,Low,2,1,5,No,1310.0,563.0,1230.0,1580.0,1867.0
No,Points,Letter,Medium,1,No,High,3,1,3,Yes,1050.25,965.0,661.0,880.0,1695.0
No,Cash Back,Letter,Low,2,No,Medium,2,1,4,Yes,782.0,692.0,789.0,732.0,915.0
No,Air Miles,Postcard,Medium,1,No,High,3,1,2,Yes,1010.5,300.0,1867.0,1119.0,756.0
No,Air Miles,Postcard,Low,3,No,High,1,1,2,Yes,1177.5,507.0,959.0,1458.0,1786.0
No,Cash Back,Postcard,Medium,2,No,Low,2,2,3,No,728.0,676.0,654.0,689.0,893.0
No,Cash Back,Letter,Medium,2,Yes,Medium,3,1,2,Yes,1126.0,1900.0,1371.0,993.0,240.0
No,Points,Postcard,Medium,1,No,Low,4,1,3,No,1140.75,1613.0,1537.0,1145.0,268.0
No,Air Miles,Letter,Medium,1,No,High,3,1,4,Yes,235.25,183.0,367.0,93.0,298.0
No,Air Miles,Letter,Medium,1,No,High,2,1,3,Yes,1145.25,824.0,609.0,1457.0,1691.0
No,Air Miles,Letter,Medium,1,No,Medium,2,1,2,Yes,1753.75,1897.0,1605.0,1615.0,1898.0
No,Air Miles,Postcard,Low,1,No,Low,2,1,3,Yes,1015.75,1669.0,942.0,707.0,745.0
No,Points,Letter,Medium,1,No,Low,1,2,3,Yes,1048.75,633.0,400.0,1431.0,1731.0
No,Cash Back,Letter,High,1,No,Medium,1,1,3,No,783.5,772.0,962.0,721.0,679.0
No,Air Miles,Letter,Medium,1,No,Low,2,1,3,No,1041.25,449.0,1082.0,1349.0,1285.0
No,Points,Letter,Medium,1,No,High,2,2,5,Yes,1057.5,484.0,1739.0,1593.0,414.0
No,Air Miles,Letter,High,1,No,Medium,2,1,3,No,1020.0,1702.0,1288.0,645.0,445.0
No,Cash Back,Letter,Medium,1,Yes,High,2,1,4,No,228.5,317.0,450.0,143.0,4.0
No,Points,Letter,Medium,1,No,Low,3,1,3,No,1091.25,278.0,1060.0,1670.0,1357.0
Yes,Air Miles,Postcard,Low,2,No,Medium,1,1,1,Yes,1077.25,93.0,743.0,1849.0,1624.0
No,Points,Letter,High,1,No,High,2,1,2,Yes,1022.75,637.0,1230.0,1264.0,960.0
No,Cash Back,Letter,Medium,1,Yes,High,2,1,3,Yes,969.0,1211.0,1255.0,1203.0,207.0
No,Air Miles,Letter,Medium,1,No,Low,1,1,2,Yes,1164.75,520.0,1022.0,1220.0,1897.0
No,Air Miles,Letter,Medium,2,No,High,2,1,3,No,1074.5,137.0,1033.0,1349.0,1779.0
No,Points,Letter,High,1,No,Medium,2,1,3,No,965.5,615.0,1150.0,845.0,1252.0
No,Cash Back,Letter,Low,2,Yes,High,2,1,3,Yes,787.5,668.0,929.0,598.0,955.0
No,Points,Letter,High,1,No,Low,1,1,5,Yes,1211.5,971.0,1314.0,1156.0,1405.0
No,Cash Back,Postcard,Medium,1,No,Low,3,1,4,Yes,1683.25,1598.0,1580.0,1952.0,1603.0
No,Cash Back,Letter,Medium,2,No,High,2,1,2,Yes,762.75,922.0,644.0,651.0,834.0
No,Cash Back,Postcard,Low,1,No,Low,1,1,4,Yes,1095.5,1911.0,1432.0,646.0,393.0
No,Cash Back,Letter,Medium,1,Yes,Low,1,1,4,No,1099.25,1850.0,1032.0,532.0,983.0
Yes,Points,Postcard,Low,1,Yes,Low,2,1,5,Yes,1167.0,58.0,1857.0,1488.0,1265.0
No,Cash Back,Letter,High,1,No,High,2,1,4,No,1028.0,728.0,1541.0,1331.0,512.0
No,Air Miles,Postcard,Medium,1,No,Low,2,2,5,No,945.0,163.0,574.0,1488.0,1555.0
No,Cash Back,Postcard,Medium,2,No,Medium,1,1,4,Yes,822.75,139.0,668.0,1131.0,1353.0
No,Cash Back,Postcard,Medium,1,No,High,2,1,4,Yes,1047.0,422.0,797.0,1205.0,1764.0
No,Cash Back,Postcard,Low,1,No,Low,2,1,5,Yes,710.75,976.0,614.0,602.0,651.0
No,Air Miles,Letter,Low,1,Yes,Medium,2,1,3,No,1057.0,1008.0,619.0,1000.0,1601.0
No,Air Miles,Postcard,Medium,1,No,High,2,1,3,No,1316.25,1978.0,1713.0,795.0,779.0
No,Points,Letter,Low,1,No,Low,1,1,3,No,692.5,226.0,736.0,1068.0,740.0
No,Cash Back,Letter,Medium,2,No,Medium,4,1,5,No,1309.5,1938.0,1478.0,1069.0,753.0
No,Air Miles,Letter,Medium,1,No,Medium,4,1,4,Yes,1251.5,72.0,1773.0,2232.0,929.0
No,Cash Back,Letter,High,1,No,Low,2,2,3,Yes,1140.25,630.0,469.0,1546.0,1916.0
No,Air Miles,Postcard,Low,1,Yes,High,1,1,2,Yes,916.5,1956.0,1080.0,612.0,18.0
Yes,Cash Back,Postcard,Medium,1,No,Low,2,2,4,Yes,869.25,779.0,894.0,936.0,868.0
No,Cash Back,Postcard,Medium,2,No,Low,1,1,2,Yes,1168.25,476.0,1296.0,1221.0,1680.0
No,Points,Postcard,Medium,1,No,Low,3,1,4,Yes,984.0,6.0,1316.0,1682.0,932.0
